id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
67e2c344-8d43-48af-a567-6c92fbdf017c,Maria Laura Nogueira,1955-10-21,107.487.006-36,94762147,Carvalho,BA,Brasil,M,0900-752-8312,10748700636@exemplo.com.br,2023-06-25
a0669c70-5d5a-4b0f-9feb-a3e69073d008,João Correia,1951-07-10,140.598.133-90,15771-474,Barros de Nascimento,MT,Brasil,M,+55 41 0385-0282,14059813390@exemplo.com.br,2024-09-28
6b774f0f-ff82-468d-9ab8-21ca97d9a047,Laura Pacheco,1949-06-10,820.326.746-52,61568-728,Aparecida de Pacheco,MT,Brasil,M,0500-131-9947,82032674652@exemplo.com.br,2025-03-10
c8b369a4-b01f-4a73-a3c0-5e5222a6672a,Esther da Paz,1981-04-25,921.914.678-05,41111-209,Cirino Paulista,PR,Brasil,M,0300 219 6726,92191467805@exemplo.com.br,2023-08-21
34cccd4b-9da6-48c3-8f87-7aab61e6f6c3,Clarice Gomes,1990-02-12,679.375.327-52,51902376,Ferreira,PE,Brasil,F,31 5480 2080,67937532752@exemplo.com.br,2025-04-26
f72e8039-f7f9-4c85-8a95-9a5d17d44124,Amanda Casa Grande,1988-05-23,429.075.053-26,92489407,Marques,PR,Brasil,F,+55 (084) 4076 1983,42907505326@exemplo.com.br,2024-07-03
ac58f960-fa6b-4892-9493-f6f7e2000d78,Alana Costela,1996-05-23,959.657.492-44,41298-915,Pereira Paulista,PR,Brasil,F,+55 (081) 1671-5090,95965749244@exemplo.com.br,2024-03-26
5160136a-69b2-4fe7-b3a7-fb36c5ba6acb,Ana Sophia da Paz,2002-11-21,115.085.397-08,59506408,Silveira de da Rocha,RO,Brasil,M,+55 (051) 9191-5250,11508539708@exemplo.com.br,2024-09-15
02cfc309-5870-4e53-b9f0-ba0023fcf912,Melina Macedo,1976-07-17,156.099.306-48,99546120,Correia das Pedras,MA,Brasil,M,+55 (031) 4822 8246,15609930648@exemplo.com.br,2024-02-08
4c5f6342-c6e3-4bdd-97e0-112c845f85f9,Pedro Henrique Vieira,1988-07-16,013.396.857-14,08982-510,Câmara,ES,Brasil,F,+55 51 6740 1195,01339685714@exemplo.com.br,2023-06-04
6bda1165-da51-47d0-87c1-6ab5e0ab4a05,Caleb Alves,1994-01-27,480.240.750-58,48260-094,Monteiro de Machado,BA,Brasil,M,+55 11 5429-1293,48024075058@exemplo.com.br,2023-08-07
0ce610e9-77b2-4e03-a3e6-4469b055a296,Pedro Miguel Cassiano,1983-05-06,657.492.680-53,20016376,Fonseca de Freitas,RJ,Brasil,F,+55 (011) 6552 3888,65749268053@exemplo.com.br,2024-06-24
7277053e-76f2-40a5-a010-e5ff691fd46c,Ana Luiza Lopes,1991-02-25,135.268.454-55,49390959,Monteiro de Casa Grande,RR,Brasil,M,84 6952 9458,13526845455@exemplo.com.br,2024-05-11
dfd04858-a607-4fea-8207-3523b0c1fa2d,Henry Gabriel Sousa,1996-11-19,859.305.870-82,34590679,Barbosa,AC,Brasil,F,71 6302 3021,85930587082@exemplo.com.br,2023-07-27
8234762a-6d04-4c77-8256-c51efff1889c,Gabriel Nogueira,1998-07-25,732.631.706-66,56675-072,Caldeira,GO,Brasil,F,+55 31 4759-3184,73263170666@exemplo.com.br,2024-10-18
5332af78-9d29-41fc-926b-c77b23298626,Benjamim Fogaça,1986-04-18,010.729.738-37,10347247,Camargo de Minas,TO,Brasil,F,41 3407 6480,01072973837@exemplo.com.br,2025-05-06
1b59fd08-8409-48c2-ab43-7bc1f9977398,Benício Ramos,1948-01-18,554.712.783-90,43748-639,Fernandes de Garcia,PA,Brasil,F,+55 (031) 4902-8867,55471278390@exemplo.com.br,2024-03-07
e0831722-5fe4-4f43-8aee-e137be00e652,Sr. Pedro Henrique Sampaio,1976-05-29,917.817.592-93,82556488,da Costa do Galho,TO,Brasil,F,61 9199 8289,91781759293@exemplo.com.br,2025-01-08
4fcd4175-4ddc-4666-ac11-733c23581637,Maya Cirino,2001-05-03,061.748.613-46,69850397,da Mata,RN,Brasil,F,11 7233-0211,06174861346@exemplo.com.br,2023-06-07
fe4b49a4-12ba-471e-9986-f737ccc15702,Vinicius Borges,1992-02-03,681.449.959-55,04995-377,Duarte,PR,Brasil,M,0900 072 1000,68144995955@exemplo.com.br,2025-01-24
dc44ba5c-916e-40c9-8cbe-7bcee7573bc4,Yasmin Vasconcelos,1974-02-27,013.659.206-76,41018-840,Borges,MG,Brasil,F,+55 (061) 9468 0581,01365920676@exemplo.com.br,2024-10-02
fd58d55a-6249-4ed7-a63c-c7e8b973f238,Lucas Alves,1962-09-06,741.057.160-83,53369162,Jesus da Prata,AP,Brasil,M,+55 (031) 4593-9446,74105716083@exemplo.com.br,2024-02-10
f521d6e7-dc8c-453a-b172-5dbaf31a8ea7,Cauê Novais,2004-11-28,448.381.313-15,23161-879,Campos Verde,DF,Brasil,M,+55 (011) 6924-2104,44838131315@exemplo.com.br,2024-08-27
eeec3021-4fd8-4a68-af30-8ed4a162bc46,Ravi Araújo,1994-11-28,008.884.337-53,92248-915,Fernandes,MA,Brasil,F,0900-648-8540,00888433753@exemplo.com.br,2024-09-25
709e7b7b-e8e5-48c1-a56d-37d70b511427,Ísis Pimenta,1950-03-23,848.524.622-89,04246-051,Pimenta do Galho,RS,Brasil,M,41 6464 4642,84852462289@exemplo.com.br,2025-05-15
5e4f41a6-76e8-4631-918f-c6fca7b5215e,Kevin Albuquerque,1999-01-09,601.220.523-44,15363-338,Vargas de Ribeiro,RN,Brasil,M,+55 (031) 7329-2520,60122052344@exemplo.com.br,2023-08-08
f8178e3a-da7e-4886-8d14-e046301e398b,Ian Fogaça,1984-09-13,835.630.928-74,32122453,Monteiro,AL,Brasil,M,+55 84 4488 3163,83563092874@exemplo.com.br,2025-04-27
6d153813-81f2-499b-90d7-fec9a37d7fcf,Davi Luiz Machado,1944-05-18,468.916.517-85,16791136,Correia das Pedras,CE,Brasil,M,(041) 6768 1437,46891651785@exemplo.com.br,2025-04-17
318e8db9-66b1-42cd-b1c8-dc6dcfa0acfc,Maysa Nascimento,1990-09-06,234.753.332-54,70487426,da Costa,TO,Brasil,M,+55 (081) 5601-5372,23475333254@exemplo.com.br,2025-01-20
2820fc8a-73d4-451c-8e84-4b1d71468570,Gabriel Brito,1992-05-22,671.164.756-19,01342006,Oliveira Grande,RR,Brasil,M,+55 41 3847 3181,67116475619@exemplo.com.br,2023-08-06
6f1ddbcd-1e76-446d-a204-7f8c37552a8c,Kamilly Ferreira,1975-09-09,882.697.911-10,76262-234,Dias de Azevedo,AC,Brasil,F,(041) 2978 3503,88269791110@exemplo.com.br,2023-06-06
e0d0fefc-05b8-4442-b370-45961719f398,Srta. Ana Carolina Pimenta,1989-05-03,072.521.266-62,81682-476,Ribeiro Verde,AP,Brasil,M,(021) 7472 5422,07252126662@exemplo.com.br,2024-09-04
2d58c5d8-ec54-49e3-b363-a66d2030718c,Ágatha Abreu,1954-07-25,545.468.683-36,54390-008,da Rocha do Oeste,MA,Brasil,M,(011) 6810-3167,54546868336@exemplo.com.br,2023-09-26
079f83ff-066b-4310-99dd-019a63069ac8,Matteo Câmara,1936-05-22,828.968.303-99,28926754,Vasconcelos de Pacheco,MS,Brasil,M,+55 21 2072 9452,82896830399@exemplo.com.br,2024-03-26
819d59f6-8b4f-4600-a94d-21b22ceb5d54,Ágatha Garcia,1979-07-29,245.622.620-49,21852717,Montenegro de Aragão,RJ,Brasil,M,84 1338-2122,24562262049@exemplo.com.br,2023-08-27
9eb74f49-3141-4780-9b2f-2d942ad68a9a,Apollo Rezende,1941-04-09,471.935.978-92,34808-050,Melo da Mata,GO,Brasil,M,+55 (011) 4797-7663,47193597892@exemplo.com.br,2024-11-27
801a0da7-45bd-4ec7-bf96-258c9a6e0a51,Maria Julia Leão,1999-12-30,732.457.811-82,33852861,Farias dos Dourados,PB,Brasil,M,11 5180-4540,73245781182@exemplo.com.br,2024-02-23
28b5b6d9-61d0-41fd-af7c-eb79054dbb8b,Gabrielly Vargas,2007-03-03,041.201.411-98,50866-994,Guerra da Serra,PA,Brasil,F,(061) 5180-8418,04120141198@exemplo.com.br,2025-03-20
9c9b8150-1ea0-47c7-a35d-185b3741d860,Sra. Manuela Vasconcelos,1964-12-24,755.095.990-66,81609-927,Peixoto,MS,Brasil,F,(041) 4495 0855,75509599066@exemplo.com.br,2025-05-31
5006d223-0a66-4842-a1b3-89a83bc5e48a,Ana Vitória Mendonça,1989-07-03,512.353.639-63,75162-296,da Mota,PR,Brasil,M,+55 (011) 9797-1193,51235363963@exemplo.com.br,2023-10-28
b1869a32-c45c-44da-808f-bbcbbc4e2b78,Pedro Miguel Duarte,1946-06-07,269.125.162-12,25492-220,Farias,PB,Brasil,F,+55 31 9113-7954,26912516212@exemplo.com.br,2025-05-13
91d283a0-ad7f-4090-839e-c5b293d254bf,Melissa Pastor,1983-01-03,770.655.919-69,83543972,Fonseca de Campos,DF,Brasil,F,+55 (041) 6694 1948,77065591969@exemplo.com.br,2024-01-13
3e237ad2-bbbe-40a9-a99b-4c89867a0b62,Francisco da Paz,1952-12-23,644.024.027-94,27230918,Pinto,PR,Brasil,M,+55 11 6014 0682,64402402794@exemplo.com.br,2023-10-13
12e7377d-1331-415a-b665-def51264920c,Eloah Machado,1957-12-24,671.754.050-51,17960400,da Mota,AM,Brasil,M,+55 71 0102-1909,67175405051@exemplo.com.br,2025-04-29
147b0b5e-1b55-44e5-99be-9e6ab3620658,Vinicius Sousa,2005-05-08,327.485.665-49,89260-300,Caldeira de Pastor,SE,Brasil,F,0800-491-0316,32748566549@exemplo.com.br,2023-11-09
f92af84e-9046-4d35-82e0-8f8958691dfa,Leonardo Cassiano,1995-12-03,104.163.638-06,09822-091,Gomes Grande,RO,Brasil,M,(084) 7556-2673,10416363806@exemplo.com.br,2024-12-04
94e060ab-bee3-4dc8-9a8a-f51000597516,Sra. Maria Helena Barbosa,2004-02-27,260.348.269-48,85871495,Rodrigues de Cavalcanti,RN,Brasil,M,61 4697-6853,26034826948@exemplo.com.br,2024-12-25
f13c1c43-2e57-4c7e-82a5-5605c61283bf,Sra. Manuella Souza,1953-10-10,860.008.145-91,44367977,Freitas,BA,Brasil,F,+55 41 0176 2034,86000814591@exemplo.com.br,2024-08-02
e814b9fd-f04d-4035-a5b9-b1e2f4bc795d,Raul Garcia,1979-08-06,413.913.273-93,19776941,Souza,AC,Brasil,F,+55 (081) 2298 3488,41391327393@exemplo.com.br,2025-05-12
5655ee95-31ce-4b38-b83e-e0a2c4d6fc99,Felipe Pires,1992-07-30,127.375.249-10,90704230,Fogaça,DF,Brasil,M,(031) 8089 6021,12737524910@exemplo.com.br,2024-07-28
4d717773-30c0-42e3-b068-8cb647abf0ef,Lívia da Conceição,1977-01-07,881.460.587-68,52408-824,Farias da Praia,TO,Brasil,F,11 1178-7640,88146058768@exemplo.com.br,2025-03-18
79d73ad5-51e3-4772-82cc-618a6cc19ec5,Maria Laura Ferreira,1939-12-04,837.369.950-39,11380-967,da Cunha de Ribeiro,DF,Brasil,M,+55 71 2064-1779,83736995039@exemplo.com.br,2025-05-06
583b63fc-9244-47ec-9f13-9f96d880fbae,Renan Rocha,1964-04-23,785.390.924-29,46589-366,Barbosa,SE,Brasil,M,+55 (021) 2554 3838,78539092429@exemplo.com.br,2024-03-25
e02dd885-ff93-4a03-90cc-da171d363be6,Isabella da Paz,1992-10-28,973.390.935-90,18568-095,Leão de Monteiro,PA,Brasil,M,21 1902-3343,97339093590@exemplo.com.br,2024-09-22
e0b48c3d-627a-4871-898b-5defa98cb5d6,Dr. Antônio Barbosa,1980-02-09,556.172.456-95,08328636,Araújo,CE,Brasil,M,0500-645-2755,55617245695@exemplo.com.br,2023-07-11
221ecd42-4a39-4682-99c1-be7cadc3834d,Mariah Gomes,1959-01-10,165.656.560-59,82632885,Cunha,AC,Brasil,M,+55 61 1887 2794,16565656059@exemplo.com.br,2024-12-11
af49b001-3888-4258-bea4-d9601c87c8cc,Sr. Emanuel Rodrigues,1993-01-23,093.070.251-69,60523-223,Ferreira,DF,Brasil,M,+55 (031) 3780 0751,09307025169@exemplo.com.br,2024-09-07
16888367-6128-4a47-b24c-b5b0fdae1484,Augusto Vargas,1978-01-05,964.515.227-32,57078181,Cassiano,MT,Brasil,F,+55 84 1561-7304,96451522732@exemplo.com.br,2024-04-26
0f838c68-1682-4be8-8e6a-487c41032fba,Enrico Camargo,1953-01-14,004.928.551-59,84106804,Mendonça de Minas,SE,Brasil,F,+55 (084) 6605-1575,00492855159@exemplo.com.br,2024-06-30
1627511d-e374-49b6-8b4d-cd66c7654942,Ana Clara Martins,1962-05-12,490.672.100-19,95090-599,Correia,PR,Brasil,F,+55 (011) 8639 0619,49067210019@exemplo.com.br,2024-04-15
12b352c2-a66d-42c7-b070-ae41fd8d81da,Emanuella Martins,1969-05-18,114.594.733-99,77151509,Cunha do Norte,PB,Brasil,F,0300-844-4462,11459473399@exemplo.com.br,2025-01-23
b4226038-7746-4cbb-a6cb-e47106abbcb9,Ana Vitória da Rocha,1959-12-19,035.178.959-55,00301-177,Barros de Azevedo,PR,Brasil,M,61 2427-3507,03517895955@exemplo.com.br,2025-01-13
b12290d2-0217-48ef-ac84-9e8356285db0,Luiz Felipe Ramos,2003-09-02,963.670.168-93,37650-163,Pereira,MA,Brasil,F,+55 (011) 3317-9338,96367016893@exemplo.com.br,2025-02-13
e59b7cdf-a888-48d6-b9b0-a519d4931e06,Isabelly Alves,1991-05-15,774.729.782-25,94103-212,Sampaio Verde,MT,Brasil,F,0800-251-0393,77472978225@exemplo.com.br,2023-09-06
5ad49842-75f5-4328-9208-4702ff0db744,Diogo Montenegro,1987-09-27,187.352.807-92,55169-060,Moura de Goiás,GO,Brasil,F,0500 382 3736,18735280792@exemplo.com.br,2023-07-07
988d87c3-9e63-4546-88e6-e46a9f662cf0,Sra. Sophie Fogaça,1993-08-30,784.831.944-73,23741761,Lopes,AC,Brasil,M,+55 (011) 0081 2344,78483194473@exemplo.com.br,2025-01-21
06874366-fc4c-49a1-a7b2-4c4ea8ef470a,João Guilherme Fogaça,1951-08-04,355.262.964-78,72961436,Abreu,PE,Brasil,M,11 6996-6537,35526296478@exemplo.com.br,2023-11-18
50fa765b-2bc4-454b-a2e8-0d887a55cd9a,Esther Marques,1950-10-22,170.023.712-23,23568-471,Moreira da Mata,RO,Brasil,F,0900 809 5274,17002371223@exemplo.com.br,2024-08-11
6ca050ed-edd5-49e1-a915-f869059743bd,Luara Mendes,1955-03-07,695.628.583-23,25738-898,Camargo de Minas,RR,Brasil,M,+55 61 9771 5388,69562858323@exemplo.com.br,2025-05-12
0e362c09-4eef-440c-af7f-8c484189b696,Manuela Câmara,1948-02-06,314.821.487-75,49819-026,Aparecida,PA,Brasil,M,+55 41 6627-3057,31482148775@exemplo.com.br,2025-03-10
5175bffe-a42d-4894-87e9-e9b376bdf787,Isabel Campos,2001-05-15,543.765.527-50,72750-558,Santos,AM,Brasil,M,+55 (041) 8544 6700,54376552750@exemplo.com.br,2025-03-15
fcd295ad-7d6e-484f-b063-f80bee328552,Alice Siqueira,2005-07-18,665.074.753-10,00759-704,da Rosa,CE,Brasil,F,(081) 8037 5347,66507475310@exemplo.com.br,2023-07-21
98236f0f-c555-4e96-b118-b15567cea8f5,Vicente Leão,1975-01-25,768.276.293-86,73599-434,Câmara de Jesus,SC,Brasil,F,+55 (041) 1612 6189,76827629386@exemplo.com.br,2025-04-13
a5f34173-eed8-4ea5-976d-d41722f8c7b9,Lorenzo Lopes,1935-09-22,820.718.480-85,24825908,da Costa do Oeste,RO,Brasil,F,71 1473 8350,82071848085@exemplo.com.br,2023-09-18
07f34a8e-d99b-42ad-9519-d816ae74d64b,Yasmin Peixoto,1991-11-22,058.096.714-67,38330815,Montenegro Verde,PA,Brasil,F,(041) 5573-7189,05809671467@exemplo.com.br,2024-05-09
5ba6c8c8-d9ad-4a83-b473-3a9d269e9f2b,Isaque Vieira,1990-01-14,760.083.202-45,68747052,Andrade das Pedras,PE,Brasil,M,+55 (031) 9638 3762,76008320245@exemplo.com.br,2024-07-18
e7647114-3ea4-49a5-b52e-44aa0ac2fe52,Renan Câmara,1995-01-02,604.570.693-98,90898-291,Teixeira de da Costa,AP,Brasil,M,0800 184 4889,60457069398@exemplo.com.br,2023-06-29
834dda1c-0832-4823-b401-8ac5de35ee9d,Sra. Isadora Albuquerque,1988-07-28,604.657.145-41,80262-658,Dias,AP,Brasil,M,(051) 6633-0870,60465714541@exemplo.com.br,2023-07-16
42777f18-609e-4c94-9286-93861b29ffba,Miguel Cirino,2004-02-25,087.706.778-79,06131-410,da Paz,RR,Brasil,M,(031) 9548-1625,08770677879@exemplo.com.br,2025-03-31
9e0da6a5-ce7a-4c42-a14a-63825b6f9fd5,Yuri Câmara,1967-03-17,619.731.175-20,12535-712,Araújo do Campo,SP,Brasil,F,(071) 3848-1108,61973117520@exemplo.com.br,2024-01-18
5a51a0a8-4ac4-4963-a56b-58fa016ba3dc,Melissa Rios,1974-08-07,706.951.457-15,68864-473,Jesus,MT,Brasil,F,84 4972 3747,70695145715@exemplo.com.br,2024-05-22
d005600d-b614-40b0-9fda-c706dec6e8ae,Felipe Cassiano,1998-09-23,409.683.451-69,64108-499,Rodrigues,MA,Brasil,F,+55 21 9197 3732,40968345169@exemplo.com.br,2024-06-15
b00b3b3d-83e9-4931-bb6d-fc89542281cb,Maria Fernanda Teixeira,1969-11-09,193.224.760-30,46304592,Lima do Campo,AC,Brasil,M,0500 113 4092,19322476030@exemplo.com.br,2024-11-16
9355b769-50d2-48d6-8342-a56c2f81b82b,Otto da Mota,1996-07-21,024.224.381-20,83245-519,Montenegro das Pedras,AM,Brasil,M,+55 (061) 3975-7826,02422438120@exemplo.com.br,2024-11-05
f3fc45f9-4880-40eb-8fc5-aa1a4d836c29,Bella Cunha,1945-04-03,359.999.215-62,60435-750,Monteiro do Galho,PR,Brasil,M,+55 71 1831 4118,35999921562@exemplo.com.br,2025-04-09
23ea9c71-c0c0-4562-8f2b-c4304a4ab2a7,Matteo Abreu,1979-09-17,053.268.697-26,01535-713,Monteiro,SE,Brasil,M,(011) 4416 0000,05326869726@exemplo.com.br,2024-01-11
1626e508-a25b-4496-887a-45d6e1cf1628,Srta. Yasmin Peixoto,1987-05-31,992.498.524-45,28330-802,Santos,BA,Brasil,F,+55 (041) 7276 1849,99249852445@exemplo.com.br,2024-05-21
bea69073-fc56-4397-ad68-3bbd6e6c22af,Enrico Lima,1960-12-30,090.021.216-56,99724634,Teixeira de Ribeiro,MT,Brasil,F,0500-969-3900,09002121656@exemplo.com.br,2024-09-13
ad18ed71-8a55-4f2b-9ed4-42fb31a23d57,Davi Lucas Montenegro,1997-11-06,890.928.031-16,87673-703,Sales,DF,Brasil,M,71 3415-6267,89092803116@exemplo.com.br,2025-02-15
ba127180-29e6-4144-8d8f-d2bb74b75154,Danilo Novaes,1982-11-14,910.086.992-92,69488471,Casa Grande das Flores,MG,Brasil,M,71 8418-6986,91008699292@exemplo.com.br,2024-05-10
e84f2400-c26f-4cf2-8dfb-1740273612aa,Alice Caldeira,2003-04-09,470.471.513-15,02422-960,Duarte de Minas,SC,Brasil,F,+55 61 1025 4518,47047151315@exemplo.com.br,2025-04-11
da9030e8-26c7-4902-9b7e-3a868528b0fe,Ester Rezende,1937-08-12,285.336.408-51,92822-772,Lopes,PB,Brasil,M,(031) 9929-4078,28533640851@exemplo.com.br,2024-10-21
052fb10e-6cb7-444d-8a59-f4069f0062d6,Davi Luiz da Rosa,1983-02-03,890.059.709-53,68979505,da Rocha,ES,Brasil,M,(021) 0613 5491,89005970953@exemplo.com.br,2024-03-03
51e24b07-00e4-4763-9ada-fcede67623db,Luiz Gustavo da Cunha,1992-09-17,349.474.571-32,33295819,Câmara,MA,Brasil,F,(081) 3702-4546,34947457132@exemplo.com.br,2024-02-01
c56f289e-816d-499b-8c2a-78156047c170,Thiago Peixoto,2000-10-20,849.596.076-67,91561640,Freitas,SC,Brasil,M,0500 608 3751,84959607667@exemplo.com.br,2024-12-23
30a30503-f4bb-49bd-9c2b-faf9589585b9,Sra. Luiza da Conceição,1972-05-29,083.083.072-89,81909283,Costa das Pedras,RN,Brasil,M,71 1408 4510,08308307289@exemplo.com.br,2023-11-02
26d5f381-15d0-4657-9161-e1357b32b61e,Luana Oliveira,2004-12-26,034.749.388-07,64531800,Lopes,DF,Brasil,M,(021) 6885-5038,03474938807@exemplo.com.br,2023-10-05
d3ddca8e-48dc-4bcb-9933-9ed9a598e194,Raul Pastor,1937-07-28,918.641.457-67,82884235,da Cunha das Pedras,AL,Brasil,F,+55 (081) 0022-8194,91864145767@exemplo.com.br,2024-08-21
4b11b4f3-8938-491f-9038-a040e66d33e5,Maria Flor Aparecida,1998-07-21,277.829.408-57,84907309,Nunes de Albuquerque,RO,Brasil,M,+55 31 8052 9856,27782940857@exemplo.com.br,2024-02-19
7fd1562a-ab08-41d3-912c-7a7d92b6d616,Ravi Lucca Farias,1982-04-20,426.399.109-47,52706955,Castro Paulista,AC,Brasil,F,(021) 0375 5206,42639910947@exemplo.com.br,2025-02-06
f926367b-4b53-4724-a615-5a226961a0ce,Caroline Câmara,1941-04-20,605.347.836-49,78622-611,Machado das Flores,PB,Brasil,M,11 6429 4893,60534783649@exemplo.com.br,2024-12-31
b21be403-9e9e-4d29-ae82-d8f1046e012d,João Sousa,2006-10-19,795.227.616-84,94028922,Freitas,SP,Brasil,M,+55 84 9560-2035,79522761684@exemplo.com.br,2023-06-19
7aa94a84-c04f-4ce7-9e8f-feec9afc7eb3,Isis Casa Grande,1979-11-06,254.843.872-73,83510-133,Alves do Oeste,MA,Brasil,F,31 1629 6688,25484387273@exemplo.com.br,2024-08-20
e9159736-286d-4b93-9be0-993a9a5decea,Anna Liz da Costa,1988-12-26,169.844.839-89,64382140,Casa Grande,RN,Brasil,F,71 9360-9078,16984483989@exemplo.com.br,2023-07-27
2df818b7-61af-45bd-8f53-6467ebad7e49,Breno Moura,1984-06-10,146.473.563-35,36491809,Rodrigues de da Cunha,PR,Brasil,F,0800 568 1656,14647356335@exemplo.com.br,2023-07-25
5945ccdc-4752-4357-880a-4278156fcb3b,Pedro Henrique Guerra,1980-06-25,776.081.006-72,97967-530,Montenegro Paulista,RN,Brasil,M,11 2559 6475,77608100672@exemplo.com.br,2024-02-08
c9013470-b142-4a16-a085-8453e1d8a069,Isadora Souza,2005-09-23,848.081.248-46,80948-950,Sampaio,PB,Brasil,M,+55 (021) 7505 3049,84808124846@exemplo.com.br,2024-02-28
35ffce77-0fa2-4a8b-b183-fcefa0b9c6e3,Luiz Fernando Vasconcelos,1943-07-06,276.650.023-22,14157-644,Campos dos Dourados,GO,Brasil,F,(031) 7994 8696,27665002322@exemplo.com.br,2024-11-09
fef176f8-32a3-441e-92e4-be971ccc5b2c,Isabelly Gonçalves,1968-01-09,265.297.958-80,76939-401,Costa,MS,Brasil,M,(081) 7306-0193,26529795880@exemplo.com.br,2024-07-10
256f401e-d06f-48a8-8aa2-f8d388174201,Luiz Otávio Novaes,1991-01-02,448.980.398-63,44150-647,Sales,PI,Brasil,M,+55 61 2356-8980,44898039863@exemplo.com.br,2025-05-01
b23a9827-cd93-4828-9b55-4d2477f44ba7,Oliver Siqueira,2005-05-26,332.563.240-80,02936-182,Rodrigues do Norte,ES,Brasil,F,+55 (031) 4009 2601,33256324080@exemplo.com.br,2024-10-23
9eb673c2-d07f-4980-b2a0-b8190db405c2,Gustavo Vieira,1964-07-24,871.802.157-63,30611001,Montenegro,SP,Brasil,M,41 0855-2564,87180215763@exemplo.com.br,2025-02-24
03731a1a-5219-4ddf-bf53-d28c77837e14,Esther Teixeira,1976-09-02,063.235.621-53,86656-666,Fogaça da Mata,GO,Brasil,M,(084) 2250 5901,06323562153@exemplo.com.br,2025-04-05
74e46519-38dc-415b-ba37-4175398f97e5,Ravi Lucca Cavalcante,1999-01-09,934.962.649-63,02286686,Ferreira,TO,Brasil,F,+55 41 4969 3553,93496264963@exemplo.com.br,2025-01-11
f1ec933e-01f0-4649-b7ed-22f272f5368c,Dra. Aylla Montenegro,1978-10-21,663.310.440-16,69684035,Andrade de Porto,MG,Brasil,F,0500 781 7762,66331044016@exemplo.com.br,2025-04-19
f99cd486-59e9-4b73-a266-bf699abadc9a,Sophie Ramos,1982-01-29,260.707.227-55,82296337,Fogaça,DF,Brasil,F,(051) 8948 1246,26070722755@exemplo.com.br,2024-11-15
aea89999-3c3b-40d0-acc3-3fad0bf413a2,Luiz Gustavo Mendes,1944-05-17,683.105.399-44,56948-901,Aparecida,RJ,Brasil,M,(021) 1217-5838,68310539944@exemplo.com.br,2023-10-12
2353b251-4788-4599-9943-cd18160cadf1,Pietro Pereira,1973-07-30,987.233.786-75,82968850,Melo de Cassiano,PE,Brasil,F,+55 (031) 1295 8937,98723378675@exemplo.com.br,2025-02-12
1e03b455-5e42-4100-976a-8e91ee706631,Ian Brito,2003-10-14,580.294.655-48,10904392,Lima de Macedo,ES,Brasil,F,0500 497 3757,58029465548@exemplo.com.br,2023-10-13
c0f89c5b-0d0b-49db-875a-2a9528dac8d9,Dra. Isabela Nascimento,1963-05-30,563.900.852-07,98436-446,Cassiano,ES,Brasil,F,(011) 1873-5443,56390085207@exemplo.com.br,2023-10-26
dd7e6da8-ff12-4054-b93a-adf54f305c21,Thales Caldeira,1956-09-18,094.145.445-62,14531552,Moreira do Oeste,TO,Brasil,M,61 3312 5080,09414544562@exemplo.com.br,2024-06-19
5c368ce5-84f8-4c24-a2e9-866140a37384,Théo Abreu,1975-06-25,927.069.162-89,24265768,Rezende Grande,RR,Brasil,F,+55 (051) 8159 1267,92706916289@exemplo.com.br,2025-02-06
0ff31745-7ccb-4590-9c13-12fb2cd82303,Ian Viana,1942-01-30,301.465.539-35,55583-995,Silveira,PE,Brasil,F,+55 81 2935-5892,30146553935@exemplo.com.br,2024-11-27
5750c6e0-7d27-4a92-93ac-3633720f2ddf,Evelyn Farias,1987-08-29,347.495.432-59,24461698,Teixeira Grande,DF,Brasil,F,0800-200-8475,34749543259@exemplo.com.br,2023-06-07
648c23bf-9101-42da-a5a6-3f4e4111c497,Srta. Isabela da Cruz,1937-09-08,953.407.004-41,00831-491,da Conceição,AP,Brasil,M,+55 51 2410 3306,95340700441@exemplo.com.br,2023-12-24
f14b4c82-4260-4cbc-a7d7-a5972a5ede5d,Dra. Maria Helena Gomes,1975-09-17,021.990.051-48,43407-879,Freitas,AM,Brasil,F,+55 41 1402 8096,02199005148@exemplo.com.br,2024-06-07
449effa7-bcd0-4042-965e-99025e10efa4,Mariane Pereira,2004-09-08,974.369.097-54,22953-724,da Conceição de Minas,SP,Brasil,M,0900 080 1794,97436909754@exemplo.com.br,2025-03-25
b886908b-9d3c-4227-b201-af64bfec473c,João Pedro da Conceição,1947-09-29,160.656.548-24,40456504,Marques do Norte,MS,Brasil,F,+55 11 8990 3716,16065654824@exemplo.com.br,2024-01-15
50f788a8-d607-417f-a4da-9dbd03a66ef6,Eloá Vasconcelos,1947-10-17,756.872.688-17,09701761,da Luz,DF,Brasil,M,0500 918 5810,75687268817@exemplo.com.br,2023-10-31
8e889efa-95e6-4968-b22a-e8c5cbe6818c,Laís Machado,1983-10-15,343.315.650-53,89773-226,Araújo de Goiás,ES,Brasil,M,+55 61 3301 7376,34331565053@exemplo.com.br,2023-12-09
69fde6ee-6602-4e6a-9c86-09b19485ecce,Srta. Stephany Duarte,1975-01-31,031.885.220-09,24641726,Cavalcante,RR,Brasil,M,+55 51 9754 4690,03188522009@exemplo.com.br,2023-12-17
